"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","significance"
"B4GALT6",1.59971818951337e-16,-2.69192796207567,0.039,0.227,2.40165691791642e-12,"Significant"
"BUB1B",1.60846356091163e-16,-2.09509136106622,0.046,0.249,2.41478634399662e-12,"Significant"
"COBL",1.62038021043816e-16,-0.599659725728346,0.956,0.957,2.43267680993081e-12,"Significant"
"PSMA1",1.63477439466134e-16,-1.5853865359477,0.088,0.339,2.45428679870508e-12,"Significant"
"WNT9A",1.65985613562572e-16,-1.56611880917585,0.105,0.365,2.4919420164149e-12,"Significant"
"RFC5",1.67445342776858e-16,-1.68558496776061,0.076,0.313,2.51385693110897e-12,"Significant"
"E4F1",1.72971161356718e-16,-0.462335103147058,0.994,0.996,2.59681604544841e-12,"Significant"
"ATP5MC2",1.78963782726569e-16,-0.346212552871412,1,0.996,2.68678327007399e-12,"Significant"
"HAT1",1.7985222531411e-16,-1.33967491479384,0.103,0.369,2.70012145864073e-12,"Significant"
"NEDD4L",1.80205613222846e-16,-0.452227842647864,0.983,0.983,2.70542687131458e-12,"Significant"
"HS3ST6",1.85499365723571e-16,-2.01898838198043,0.076,0.3,2.78490197760797e-12,"Significant"
"PSMD12",1.93297209259752e-16,-0.516287653223842,0.983,0.987,2.90197100261666e-12,"Significant"
"CCDC183",1.9339701080052e-16,-1.26069968252542,0.164,0.468,2.90346932314821e-12,"Significant"
"CACNG6",1.93471783035709e-16,-0.623813499580817,0.895,0.897,2.9045918787151e-12,"Significant"
"DBNDD1",1.94802035273321e-16,-0.728354383473351,0.877,0.888,2.92456295555837e-12,"Significant"
"PRIM2",1.99858361293941e-16,-1.77911253251005,0.074,0.305,3.00047357810594e-12,"Significant"
"NUTF2",2.17673523028523e-16,-0.436514696313472,0.998,1,3.26793260122722e-12,"Significant"
"TUBGCP4",2.19540646748582e-16,-1.18255420231656,0.245,0.558,3.29596372963646e-12,"Significant"
"GGH",2.23670564504608e-16,-1.67809500874932,0.079,0.318,3.35796618490769e-12,"Significant"
"SBK1",2.2540256200995e-16,-1.27951593220365,0.127,0.408,3.38396866345538e-12,"Significant"
"LRR1",2.47755092494336e-16,-1.52369131078613,0.09,0.339,3.71954720361747e-12,"Significant"
"MTDH",2.50995531020298e-16,-0.351174110722661,0.998,1,3.76819590720773e-12,"Significant"
"WDR97",2.66551223427251e-16,-1.65196155475803,0.085,0.326,4.00173351731333e-12,"Significant"
"C18orf21",2.75034739198028e-16,-1.4995981928529,0.087,0.335,4.12909653958e-12,"Significant"
"CHCHD6",2.7650570447985e-16,-1.20099343640115,0.164,0.472,4.15118014135599e-12,"Significant"
"ZDHHC15",2.76614379626471e-16,-2.77861769627097,0.028,0.202,4.15281168133221e-12,"Significant"
"POLR1E",2.79639957186684e-16,-1.17362476361291,0.182,0.494,4.19823467724368e-12,"Significant"
"DCLK1",3.2654434736006e-16,-0.669563948968043,0.869,0.897,4.90241028691658e-12,"Significant"
"IGSF9",3.30850443081234e-16,-1.31654666314862,0.204,0.498,4.96705770197856e-12,"Significant"
"GSKIP",3.32949641712614e-16,-1.50073016234282,0.077,0.318,4.99857297103148e-12,"Significant"
"CMTR2",3.40047960869314e-16,-1.35388877401355,0.101,0.365,5.10514003653101e-12,"Significant"
"PSMC6",3.61263977755604e-16,-1.75948832928178,0.07,0.296,5.42365609804488e-12,"Significant"
"CEP55",4.38947938414055e-16,-1.73674586754324,0.123,0.378,6.5899253994102e-12,"Significant"
"TRIM58",4.71566700820627e-16,-1.16403871478371,0.164,0.468,7.07963087942008e-12,"Significant"
"OVOL2",4.77205123591604e-16,-0.636452214319705,0.932,0.923,7.16428052048075e-12,"Significant"
"CHAC2",4.86050341073109e-16,-2.33992117152243,0.046,0.24,7.29707377053059e-12,"Significant"
"SCCPDH",4.92021225316105e-16,-0.493810748403026,0.978,0.97,7.38671465567069e-12,"Significant"
"PARP2",4.92693814226654e-16,-1.2847525805698,0.096,0.356,7.39681223298476e-12,"Significant"
"CAP2",4.95932360191251e-16,-1.20823851869425,0.123,0.399,7.44543252355126e-12,"Significant"
"KCTD3",4.99673543572815e-16,-0.524014386600016,0.983,0.983,7.50159890965868e-12,"Significant"
"WDR92",5.00185847370607e-16,-1.40384406720585,0.109,0.373,7.50929012657493e-12,"Significant"
"CNIH2",5.32127941503948e-16,-1.46637865755204,0.083,0.326,7.98883678579878e-12,"Significant"
"MTCH2",5.36037805436989e-16,-0.618716996805481,0.937,0.888,8.04753557302552e-12,"Significant"
"FAM204A",5.54352225366031e-16,-1.53549558050349,0.098,0.348,8.32248995942023e-12,"Significant"
"MCM8",5.6509696023318e-16,-1.24863661931968,0.112,0.382,8.48380066398073e-12,"Significant"
"ESRRG",5.7328316333821e-16,-3.69866953995473,0.011,0.155,8.60670013119654e-12,"Significant"
"NLN",5.81624945214769e-16,-1.28988490558719,0.14,0.429,8.73193530250933e-12,"Significant"
"H1FX",5.94078880750299e-16,-0.267877075006816,1,1,8.91890623670425e-12,"Significant"
"PRPF31",5.99449506007957e-16,-0.355771127795537,1,1,8.99953543369746e-12,"Significant"
"MBTPS2",6.06851109025803e-16,-1.65555929986663,0.07,0.296,9.11065569980438e-12,"Significant"
"C19orf48",6.19842107441468e-16,-0.503705814908672,0.985,0.983,9.30568955901877e-12,"Significant"
"MCM9",6.21255058140271e-16,-1.37397302005688,0.118,0.386,9.32690218785989e-12,"Significant"
"NAXE",6.2226910362475e-16,-0.495169354924988,0.991,0.991,9.34212605271837e-12,"Significant"
"PAIP2B",6.37572213145523e-16,-1.66992964451367,0.061,0.279,9.57187163595373e-12,"Significant"
"LETM2",6.37786014993258e-16,-1.73949555341347,0.087,0.322,9.57508144309378e-12,"Significant"
"EME1",6.38867597505023e-16,-1.04319655282512,0.683,0.755,9.59131924134292e-12,"Significant"
"CASP8AP2",6.80752592789098e-16,-1.24571322411291,0.127,0.408,1.02201386755427e-11,"Significant"
"ZNF234",6.83291012863069e-16,-1.95053307978234,0.063,0.275,1.02582479761133e-11,"Significant"
"ERC2",6.91984162236788e-16,-2.09863171877147,0.057,0.262,1.03887582276609e-11,"Significant"
"COPS9",6.9847016558172e-16,-1.48068508245258,0.099,0.352,1.04861325958784e-11,"Significant"
"RAD51AP1",7.62508344668088e-16,-2.67313444784759,0.033,0.21,1.1447537778502e-11,"Significant"
"PATJ",7.6507704524969e-16,-0.468808884576562,1,0.996,1.14861016803336e-11,"Significant"
"CDKN1A",7.80424917145576e-16,-0.377523730326315,1,1,1.17165192811065e-11,"Significant"
"HSPD1",8.22803553962593e-16,-0.606908391508597,0.965,0.957,1.23527497556404e-11,"Significant"
"ANKRD50",8.24456835389171e-16,-1.12277491975194,0.204,0.519,1.23775704696976e-11,"Significant"
"AQP3",8.2452162172472e-16,-0.586089883341885,0.902,0.914,1.23785431069532e-11,"Significant"
"SKP2",8.24945575382606e-16,-1.20956705464109,0.147,0.438,1.23849079232191e-11,"Significant"
"IP6K2",8.3190533514706e-16,-0.348674493505881,1,0.996,1.24893947965628e-11,"Significant"
"CYHR1",8.32093536710807e-16,-0.360025299815498,1,1,1.24922202666393e-11,"Significant"
"MND1",8.37340664439317e-16,-2.76119062451278,0.029,0.202,1.25709953952275e-11,"Significant"
"ALDH4A1",8.59221425784157e-16,-0.54872010527765,0.956,0.948,1.28994912652976e-11,"Significant"
"RRP15",8.72933600727469e-16,-1.2981009958278,0.182,0.472,1.31053521477215e-11,"Significant"
"PNMT",9.05242338551602e-16,-1.27720577151645,0.11,0.378,1.35904032286752e-11,"Significant"
"CENPA",9.40615591442959e-16,-1.12629486060193,0.184,0.489,1.41214618743331e-11,"Significant"
"EIF2B2",9.53062443986911e-16,-1.26606521391125,0.144,0.425,1.43083264715755e-11,"Significant"
"ZSCAN31",9.79036905667899e-16,-0.582955173682297,0.978,0.953,1.46982810647922e-11,"Significant"
"SMIM22",1.03033609055825e-15,-0.619241982994963,0.875,0.871,1.5468435727551e-11,"Significant"
"EXPH5",1.06844692083126e-15,-2.28879374579166,0.052,0.249,1.60405936224396e-11,"Significant"
"SLIRP",1.10742750933393e-15,-0.64337470755693,0.902,0.91,1.66258091976303e-11,"Significant"
"GPATCH2",1.11366678418209e-15,-0.581720935318122,0.901,0.901,1.67194794309257e-11,"Significant"
"TECPR2",1.12327820335622e-15,-1.1404518944661,0.157,0.455,1.68637756669869e-11,"Significant"
"CENPN",1.1354039247718e-15,-1.39238859141656,0.096,0.348,1.7045819122599e-11,"Significant"
"SLC39A4",1.1611452909101e-15,-0.583925436550712,0.956,0.944,1.74322742524333e-11,"Significant"
"SLC19A2",1.16321993914692e-15,-1.38663219458901,0.092,0.339,1.74634209464127e-11,"Significant"
"DENND6B",1.20563396472394e-15,-1.15135958071297,0.145,0.438,1.81001827124005e-11,"Significant"
"GNL3",1.25132997484935e-15,-0.419143000999916,0.985,0.979,1.87862169124133e-11,"Significant"
"CENPP",1.33206040770228e-15,-1.20956705464109,0.153,0.442,1.99982229008343e-11,"Significant"
"UMPS",1.36046970306042e-15,-1.0851072724936,0.153,0.451,2.04247316520461e-11,"Significant"
"TLE6",1.38889650568641e-15,-2.17880206745545,0.052,0.249,2.085150323987e-11,"Significant"
"TRAIP",1.41670549120258e-15,-2.03299523997431,0.055,0.258,2.12689995394243e-11,"Significant"
"MAP3K3",1.41703947866052e-15,-0.43840804930246,0.998,1,2.12740136931304e-11,"Significant"
"TMEM116",1.44581570655918e-15,-1.21109946903157,0.19,0.485,2.1706031202573e-11,"Significant"
"RAB15",1.45096943207227e-15,-0.517463593125183,0.969,0.953,2.17834040837009e-11,"Significant"
"GCFC2",1.45334680527085e-15,-1.02919617249685,0.184,0.502,2.18190955875313e-11,"Significant"
"TRMT6",1.49788727677354e-15,-1.19735246382723,0.138,0.425,2.24877816862012e-11,"Significant"
"ZNF808",1.5427040047006e-15,-1.31930651800949,0.134,0.408,2.31606152225701e-11,"Significant"
"CCP110",1.56158075900146e-15,-2.48365664898387,0.042,0.227,2.34440119348889e-11,"Significant"
"PIDD1",1.57551303580521e-15,-0.523085794089913,0.952,0.948,2.36531772065436e-11,"Significant"
"SLC6A8",1.5808973909414e-15,-0.65462314640152,0.832,0.854,2.37340125302032e-11,"Significant"
"ZYG11A",1.61618473028183e-15,-1.5254768246785,0.074,0.3,2.42637813557211e-11,"Significant"
"AGRN",1.6727504101538e-15,-0.283285184232859,1,1,2.51130019076391e-11,"Significant"
"KHDC4",1.75764360561045e-15,-0.481713998832458,0.98,0.987,2.63875034510297e-11,"Significant"
"SRD5A3",1.7623499954657e-15,-0.562809177021243,0.965,0.931,2.64581604819266e-11,"Significant"
"SPA17",1.76282104945298e-15,-1.82548430130894,0.055,0.262,2.64652324154376e-11,"Significant"
"PSMD4",1.77685773368166e-15,-0.483043518910521,0.993,0.983,2.66759651557628e-11,"Significant"
"HJURP",1.8147171670813e-15,-2.15922169848594,0.042,0.232,2.72443488293916e-11,"Significant"
"RINT1",1.81592949209104e-15,-1.09338705485397,0.166,0.468,2.72625494647628e-11,"Significant"
"FAM183A",1.85538790677638e-15,-1.79612441462217,0.063,0.275,2.78549386444338e-11,"Significant"
"NEU1",1.86193940400765e-15,-0.410133543976987,0.998,1,2.79532962723669e-11,"Significant"
"SUPT20H",1.92958190379914e-15,-0.502176736954673,0.972,0.961,2.89688131217364e-11,"Significant"
"PFDN1",1.95245802314103e-15,-1.23344628350766,0.133,0.408,2.93122523014163e-11,"Significant"
"DCP2",2.04590181582086e-15,-1.15922169848594,0.138,0.421,3.07151239609186e-11,"Significant"
"LGALS4",2.17180455843173e-15,-2.41701945595358,0.041,0.223,3.26053018357356e-11,"Significant"
"TMEM186",2.2259318628673e-15,-1.31930651800949,0.134,0.403,3.34179150572268e-11,"Significant"
"HERC2",2.30685745401247e-15,-0.516293856776227,0.978,0.979,3.46328509570893e-11,"Significant"
"PLOD2",2.33384989395096e-15,-1.97159469531017,0.055,0.258,3.50380884578858e-11,"Significant"
"RPUSD2",2.33732220128556e-15,-1.36358019699212,0.114,0.373,3.50902182079001e-11,"Significant"
"POLB",2.45783461875067e-15,-1.4802660597831,0.083,0.318,3.68994711313038e-11,"Significant"
"IQCC",2.54007019409891e-15,-1.38289367204896,0.096,0.343,3.81340738240069e-11,"Significant"
"TXNDC17",2.56606032239733e-15,-0.572059580200166,0.956,0.957,3.8524263620151e-11,"Significant"
"OTUD6B",2.64648192146508e-15,-0.636604842391246,0.899,0.867,3.97316330869552e-11,"Significant"
"MSH6",2.66043246227213e-15,-1.25067947700626,0.107,0.365,3.99410725560914e-11,"Significant"
"FAM222A",2.6818026699745e-15,-1.36872088213922,0.131,0.395,4.02619034843272e-11,"Significant"
"CARMIL1",2.74981209715884e-15,-1.25538766131076,0.144,0.421,4.12829290146457e-11,"Significant"
"TMC5",2.81509996916153e-15,-1.16261663971452,0.273,0.554,4.22630958370221e-11,"Significant"
"GPR89B",2.8284656226498e-15,-1.60395088270159,0.088,0.322,4.24637543928414e-11,"Significant"
"NAV3",2.83632499098944e-15,-1.31204527091368,0.12,0.382,4.25817470897244e-11,"Significant"
"CFAP298",2.95738410282503e-15,-0.463034425529559,0.989,0.987,4.43992075357121e-11,"Significant"
"GDPD1",2.97577051048836e-15,-1.05069724170777,0.39,0.652,4.46752426739617e-11,"Significant"
"SMIM27",2.98083947081363e-15,-1.43212634834379,0.114,0.369,4.4751342975325e-11,"Significant"
"ANOS1",2.99117222617283e-15,-0.668081220121303,0.902,0.876,4.49064686315328e-11,"Significant"
"PAGR1",3.0173899415768e-15,-0.470889352909997,0.996,0.991,4.53000751928925e-11,"Significant"
"RBM3",3.14691323727972e-15,-0.427356251820632,0.996,0.991,4.72446084312804e-11,"Significant"
"MFSD10",3.32133363909456e-15,-0.356235273455466,1,1,4.98631819237267e-11,"Significant"
"RFC3",3.54326059745083e-15,-1.39816042870227,0.247,0.506,5.31949713495293e-11,"Significant"
"RASL11B",3.6691047739406e-15,-1.20903426887487,0.145,0.425,5.50842699711702e-11,"Significant"
"KRBOX4",3.77355966004154e-15,-1.60249287849373,0.079,0.305,5.66524511762037e-11,"Significant"
"AK6",3.84257249463955e-15,-1.30468650793856,0.112,0.373,5.76885408620235e-11,"Significant"
"UBAP1L",3.87335527923064e-15,-1.07860323827765,0.166,0.468,5.81506828070895e-11,"Significant"
"IVD",3.91646340866555e-15,-0.596900434749569,0.958,0.91,5.87978651542959e-11,"Significant"
"COL24A1",4.0926259093429e-15,-1.26912076084127,0.125,0.391,6.14425927769649e-11,"Significant"
"NOP56",4.29386246909085e-15,-0.415694058487017,0.998,0.996,6.4463757248461e-11,"Significant"
"NRN1L",4.3360854757442e-15,-1.06975557752345,0.164,0.464,6.50976512473476e-11,"Significant"
"FOXO6",4.35722152826706e-15,-1.37931998916914,0.109,0.356,6.54149668038734e-11,"Significant"
"COQ4",4.40547270516913e-15,-0.398147762872202,0.998,0.996,6.61393617227042e-11,"Significant"
"SLC26A7",4.47987489346782e-15,-1.76659061225537,0.07,0.283,6.72563617756324e-11,"Significant"
"NAA30",4.58773037015373e-15,-1.19596018891581,0.122,0.391,6.8875596047118e-11,"Significant"
"NSUN7",4.62361442963666e-15,-1.2863766886338,0.26,0.541,6.94143234321351e-11,"Significant"
"TNPO1",4.63627067884181e-15,-1.15298352627472,0.151,0.438,6.96043317014522e-11,"Significant"
"AC093323.1",4.67099236534693e-15,-0.542550338037444,0.967,0.94,7.01256083809534e-11,"Significant"
"KIF3A",4.68996161400313e-15,-1.38856688046415,0.101,0.348,7.0410393711029e-11,"Significant"
"HELLS",4.76016410981452e-15,-0.764726932454364,0.899,0.85,7.14643437806453e-11,"Significant"
"ZNF596",4.76179747893379e-15,-1.40938388660525,0.109,0.356,7.1488865551233e-11,"Significant"
"PLAC8L1",4.9804001108521e-15,-1.60889283286614,0.085,0.313,7.47707468642225e-11,"Significant"
"CCDC96",5.24607657353158e-15,-1.71614966028929,0.079,0.3,7.87593475984297e-11,"Significant"
"PGBD2",5.30028947981978e-15,-1.19508715104294,0.122,0.391,7.95732459605344e-11,"Significant"
"CCAR1",5.32762456728818e-15,-1.206947306253,0.118,0.382,7.99836276286974e-11,"Significant"
"SLC7A4",5.33390167290153e-15,-3.11874262913087,0.018,0.167,8.00778658152706e-11,"Significant"
"MLXIPL",5.48714537826366e-15,-2.10645122323077,0.059,0.258,8.23785135638723e-11,"Significant"
"ZNF138",5.68332216758664e-15,-1.51607812667625,0.079,0.305,8.53237157019782e-11,"Significant"
"IQGAP2",5.75796110935939e-15,-0.902881945226152,0.166,0.472,8.64442701348126e-11,"Significant"
"BPHL",5.84637764481499e-15,-0.655837624366555,0.855,0.863,8.77716675816074e-11,"Significant"
"FAIM",5.92032622671145e-15,-1.34163764411145,0.094,0.335,8.8881857641619e-11,"Significant"
"NEDD4",5.99625917701153e-15,-1.22062224315008,0.151,0.429,9.00218390244741e-11,"Significant"
"NPAS2",6.37504246640994e-15,-1.06945816981643,0.201,0.506,9.57085125482124e-11,"Significant"
"ZNF875",6.53120337706063e-15,-1.89439401082909,0.053,0.249,9.80529562998112e-11,"Significant"
"SMYD3",6.58876646768568e-15,-1.1772296476367,0.145,0.425,9.89171509793651e-11,"Significant"
"MNS1",6.6056920715939e-15,-2.97961414364629,0.022,0.176,9.91712550708392e-11,"Significant"
"MICB",6.64632575703966e-15,-1.82634330403804,0.064,0.27,9.97812885904364e-11,"Significant"
"KNL1",6.66610286885611e-15,-2.95758783731629,0.026,0.185,1.00078202370137e-10,"Significant"
"CYSRT1",6.77627544902948e-15,-2.67313444784759,0.033,0.202,1.0173222331628e-10,"Significant"
"TERT",6.79821419748654e-15,-3.62272068672143,0.011,0.146,1.02061589746865e-10,"Significant"
"SNAPC1",6.8415458361893e-15,-1.50819883324667,0.077,0.3,1.0271212763871e-10,"Significant"
"PANX2",6.96053646894716e-15,-1.19003392331666,0.158,0.438,1.04498534008304e-10,"Significant"
"NAT8L",6.98854250186482e-15,-0.530847259707208,0.969,0.957,1.04918988580497e-10,"Significant"
"ITPA",7.05548279803183e-15,-0.411402607190931,0.994,0.991,1.05923963246852e-10,"Significant"
"DXO",7.06004510072852e-15,-1.1706970178184,0.168,0.451,1.05992457097237e-10,"Significant"
"ZBTB9",7.13096457702049e-15,-1.11099775197558,0.129,0.403,1.07057171194809e-10,"Significant"
"HLTF",7.26812198559938e-15,-0.759781054258112,0.834,0.82,1.09116315369804e-10,"Significant"
"DCAF8",7.27188558865486e-15,-0.303685551332288,0.998,1,1.09172818342475e-10,"Significant"
"MAPK9",7.38415641722186e-15,-0.482916045763869,0.983,0.948,1.10858340291752e-10,"Significant"
"CNNM4",7.39756466689228e-15,-0.452769603599972,0.982,0.966,1.11059638344054e-10,"Significant"
"HES4",7.58376332983872e-15,-0.393781055958297,0.998,1,1.13855038870869e-10,"Significant"
"KATNB1",7.73718345705237e-15,-1.08735571228662,0.193,0.498,1.16158335240727e-10,"Significant"
"RTN4IP1",7.89639521384645e-15,-1.63565974242893,0.072,0.288,1.18548581345477e-10,"Significant"
"ZNF573",7.9249212518778e-15,-1.42956913342158,0.09,0.326,1.18976842754441e-10,"Significant"
"TTC6",8.02981441170936e-15,-1.44458708430528,0.188,0.455,1.20551603762993e-10,"Significant"
"MRM1",8.04664668780996e-15,-1.38356081427629,0.11,0.361,1.20804306724091e-10,"Significant"
"COLQ",8.24781399929179e-15,-1.44301466448653,0.112,0.361,1.23824431571368e-10,"Significant"
"AGO2",8.36864454814192e-15,-0.403368860026239,0.998,0.996,1.25638460601255e-10,"Significant"
"UBE2K",8.37627266896407e-15,-1.07623233381491,0.145,0.429,1.25752981579158e-10,"Significant"
"CXXC4",8.37685757561118e-15,-1.4056541369826,0.123,0.378,1.25761762782651e-10,"Significant"
"KIF4A",8.81972056358702e-15,-1.93822251244936,0.059,0.258,1.32410464821132e-10,"Significant"
"STKLD1",8.88405809410547e-15,-2.39750000523416,0.037,0.21,1.33376364166805e-10,"Significant"
"AKAP5",8.91109508356622e-15,-1.67747991812355,0.063,0.27,1.3378227048958e-10,"Significant"
"PET100",8.92765616607509e-15,-0.540256502138964,0.958,0.961,1.34030902021285e-10,"Significant"
"C1orf159",9.10514788646078e-15,-1.16777036088435,0.155,0.438,1.36695585219436e-10,"Significant"
"RIF1",9.1104695212781e-15,-1.15815815620343,0.134,0.408,1.36775478922948e-10,"Significant"
"PLSCR2",9.32623263745781e-15,-2.60528609338541,0.029,0.193,1.40014730586154e-10,"Significant"
"ZNF789",9.66115777785607e-15,-1.56854554657039,0.098,0.33,1.45042961718953e-10,"Significant"
"CCDC81",9.70814758370275e-15,-2.63565974242893,0.028,0.189,1.45748419674129e-10,"Significant"
"ULK3",9.81167921415381e-15,-0.508684442993747,0.952,0.957,1.47302740042091e-10,"Significant"
"SPTY2D1OS",9.85491409938939e-15,-1.14261973114881,0.204,0.502,1.47951825374133e-10,"Significant"
"NEK2",1.01234986333606e-14,-2.46854975659367,0.033,0.202,1.51984084982643e-10,"Significant"
"KIAA0895",1.02201211631602e-14,-2.55765723042765,0.029,0.193,1.53434679022525e-10,"Significant"
"LIG3",1.03267531226702e-14,-0.557909515999841,0.95,0.914,1.55035544630647e-10,"Significant"
"CCDC18",1.03708629443639e-14,-1.64946554195396,0.063,0.27,1.55697765383735e-10,"Significant"
"SCNN1A",1.05287217443362e-14,-1.07460721954463,0.217,0.511,1.5806769954772e-10,"Significant"
"THAP1",1.09371745552245e-14,-1.19657676918343,0.136,0.408,1.64199801597586e-10,"Significant"
"CENPJ",1.10465284864778e-14,-1.30308440334205,0.12,0.378,1.65841532167491e-10,"Significant"
"CDCA4",1.1166544208053e-14,-1.10959093076134,0.147,0.429,1.67643328195499e-10,"Significant"
